fournisseur;ID_fournisseurs;Nom de l'agence;CP;ville;Latitude ville;Longitude ville;region;Pays;adresse complete;latitude (fournisseur);longitude (fournisseur);Email;Produit 
KILOUTOU ;KILOUT;KILOUTOU - Service  El Evation et Terrassement Paris;94000;Thiais;48.7650;2.3920;Ile-de-France;France;Zone Senia 7 rue des Alouettes 94320 Thiais;48.7650;2.3920;01 59 30 29 88;Petits engins
KILOUTOU ;KILOUT;KILOUTOU Formation Roissy-en-France;95000;Roissy en France;49.0047;2.5190;Ile-de-France;France;29 rue Jean Moulin 95700 Roissy-en-France;49.0047;2.5190;01 59 30 29 48;Petits engins
KILOUTOU ;KILOUT;KILOUTOU Climatec;91000;Saint Pierre du Perray;48.6106;2.5089;Ile-de-France;France;45 rue du Trou Grillon 91280 Saint-Pierre-du-Perray;48.6115;2.5095;01 59 30 27 33;Petits engins
KILOUTOU ;KILOUT;KILOUTOU Formation Buchelay;78000;Buchelay;48.9800;1.6700;Ile-de-France;France;3 rue des Piquettes 78200 Buchelay;48.9785;1.6692;01 59 30 24 36;Petits engins
FGG LOCATION;FGG LOCATION;FGG LOCATION;94000;Boissy Saint Leger;48.7543;2.5120;Ile-de-France;France;3 avenue Charles de Gaulle, 94470 Boissy-Saint-Léger;48.7556;2.5115;—;Petits engins
SPME;SPME;SPME;92000;Gennevilliers;48.9254221;2.2940122;Ile-de-France;France;SITE SPME GENNEVILLIERS 13 RTE DU MOLE CENTRAL 92230 GENNEVILLIERS;48.9347;2.2789;contact@spme-materiaux.fr / 01 47 94 24 40;Fournitures
SPME;SPME;SPME;94000;BONNEUIL SUR MARNE;48.7742;2.4792;Ile-de-France;France;"CENTRALE DE BONNEUIL
7 RTE DE L'ILE ST JULIEN
94380 BONNEUIL SUR MARNE";48.7732;2.4938;;Fournitures
EUROVIA SAINT GRATIEN TRAVAUX;EUROVIA;Eurovia Ile-de-France Saint-Gratien;95000;SAINT GRATIEN;48.9649;2.2856;Ile-de-France;France;78 bd du Maréchal Foch,95210 SAINT-GRATIEN;48.9658;2.2889;st-gratien@eurovia.com;Fournitures
MEL ;MATERIAUX ROUTIERS FRANCILIENS;MEL ;91000;MICHEL SUR ORGE;48.6345;2.3086;Ile-de-France;France;13, avenue de Condorcet 91240 ST MICHEL SUR ORGE;48.6360;2.3028;"
dunia.gouchet@eurovia.com";Materiel blanc 
MRF;MATERIAUX ROUTIERS FRANCILIENS;MRF (Siège Social);94000;BONNEUIL SUR MARNE;48.7697;2.4873;Ile-de-France;France;"10 carrefour Charles de Gaulle
94380 Bonneuil sur Marne";48.7705;2.4889;;Materiel blanc 
MEL;MEL ;MEL Grigny;91000;Grigny;48.6530;2.3880;Ile-de-France;France;"ZONE INDUSTRIELLE
LA PLAINE BASSE
91350 GRIGNY";48.6552;2.3910;;
MEL;MEL;MEL Thiverval-Grignon;78000;THIVERVAL GRIGNON ;48.8470;1.9260;Ile-de-France;France;"ZA DU PONT CAILLOUX
RTE DES NOURRICES
78850 THIVERVAL-GRIGNON";48.8465;1.9282;;
MEL;MEL;MEL MOISSY-CRAMAYEL;77000;Moissy Cramayel;48.6254;2.5936;Ile-de-France;France;"RUE LOUIS DE BROGLIE
77550 MOISSY-CRAMAYEL";48.6260;2.5942;;
MRF;MATERIAUX ROUTIERS FRANCILIENS;MRF;93000;Aubervilliers;48.9146078;2.3821895;Ile-de-France;France;"QUAI ADRIEN AGNES
93300 AUBERVILLIERS";48.9115;2.3852;;
SPL;SPL;SPL NANTERRE;92000;NANTERRE;48.8920;2.2060;Ile-de-France;France;"AVENUE JULES QUENTIN
92000 NANTERRE";48.8925;2.2070;;
MEL;MEL;MEL VERT-LE-GRAND;91000;VERT LE GRAND;48.5680;2.3530;Ile-de-France;France;"LD L'ORME AUX CHATS
91810 VERT-LE-GRAND";48.5686;2.3542;;
SPL;SPL;SPL Les Mureaux;78000;Les mureaux;48.9931578;1.909928;Ile-de-France;France;"ZI LES GARENNES
RUE DU PETIT CHEMIN DE FLINS
78130 LES MUREAUX";48.9915;1.9102;;
SPL;SPL;SPL Gennevilliers;92000;Gennevilliers;48.9254221;2.2940122;Ile-de-France;France;"13 ROUTE DU PORT CHARBONNIER
92230 GENNEVILLIERS";48.9340;2.3012;;
MRF;MRF;MRF Massy;91000;Massy;48.730158;2.2766735;Ile-de-France;France;ROUTE DE LA BONDE,91300 MASSY;48.7306;2.2741;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;75000;Paris  ;48.8608;2.3458;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.8719;2.3574;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.85846;2.37959;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.84099;2.38794;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.83234;2.35551;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.83292;2.3268;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.84132;2.30024;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.86278;2.27611;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.88435;2.32207;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.89234;2.34455;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.88277;2.38203;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.85995;2.34206;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.8651;2.39903;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.86689;2.34047;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.86403;2.36153;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.85619;2.35568;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.8462;2.34462;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.85057;2.33273;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.8569;2.31995;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.87782;2.31781;Ile-de-France;France;;;;;
;;;75000;Paris  ;48.87248;2.34042;Ile-de-France;France;;;;;
;;;77000;Acheres la Foret;48.35361;2.57028;Ile-de-France;France;;;;;
;;;77000;Amillis;48.74028;3.13056;Ile-de-France;France;;;;;
;;;77000;Amponville;48.27889;2.52944;Ile-de-France;France;;;;;
;;;77000;Andrezel;48.61111;2.81361;Ile-de-France;France;;;;;
;;;77000;Annet sur Marne;48.92694;2.71972;Ile-de-France;France;;;;;
;;;77000;Arbonne la Foret;48.41361;2.56444;Ile-de-France;France;;;;;
;;;77000;Argentieres;48.65445;2.87028;Ile-de-France;France;;;;;
;;;77000;Armentieres en Brie;48.97833;3.02056;Ile-de-France;France;;;;;
;;;77000;Arville;48.18694;2.54972;Ile-de-France;France;;;;;
;;;77000;Aubepierre Ozouer le Repos;48.63083;2.88722;Ile-de-France;France;;;;;
;;;77000;Aufferville;48.21417;2.61;Ile-de-France;France;;;;;
;;;77000;Augers en Brie;48.68028;3.35861;Ile-de-France;France;;;;;
;;;77000;Aulnoy;48.84167;3.09611;Ile-de-France;France;;;;;
;;;77000;Avon;48.40778;2.72361;Ile-de-France;France;;;;;
;;;77000;Baby;48.39722;3.34194;Ile-de-France;France;;;;;
;;;77000;Bagneaux sur Loing;48.22889;2.70556;Ile-de-France;France;;;;;
;;;77000;Bailly Romainvilliers;48.84028;2.81139;Ile-de-France;France;;;;;
;;;77000;Balloy;48.39722;3.14722;Ile-de-France;France;;;;;
;;;77000;Bannost Villegagnon;48.67805;3.1925;Ile-de-France;France;;;;;
;;;77000;Barbey;48.365;3.05694;Ile-de-France;France;;;;;
;;;77000;Barbizon;48.44695;2.60278;Ile-de-France;France;;;;;
;;;77000;Barcy;49.01778;2.88111;Ile-de-France;France;;;;;
;;;77000;Bassevelle;48.92833;3.28778;Ile-de-France;France;;;;;
;;;77000;Bazoches les Bray;48.39944;3.18917;Ile-de-France;France;;;;;
;;;77000;Beauchery Saint Martin;48.615;3.40417;Ile-de-France;France;;;;;
;;;77000;Beaumont du Gatinais;48.13611;2.47556;Ile-de-France;France;;;;;
;;;77000;Beautheil Saints;48.75861;3.05083;Ile-de-France;France;;;;;
;;;77000;Beauvoir;48.64528;2.86417;Ile-de-France;France;;;;;
;;;77000;Bellot;48.85722;3.31917;Ile-de-France;France;;;;;
;;;77000;Bernay Vilbert;48.67694;2.93833;Ile-de-France;France;;;;;
;;;77000;Beton Bazoches;48.70167;3.245;Ile-de-France;France;;;;;
;;;77000;Bezalles;48.67833;3.24389;Ile-de-France;France;;;;;
;;;77000;Blandy;48.56583;2.7825;Ile-de-France;France;;;;;
;;;77000;Blennes;48.25722;3.02417;Ile-de-France;France;;;;;
;;;77000;Bois le Roi;48.46972;2.70639;Ile-de-France;France;;;;;
;;;77000;Boisdon;48.68444;3.225;Ile-de-France;France;;;;;
;;;77000;Boissettes;48.52139;2.61056;Ile-de-France;France;;;;;
;;;77000;Boissise la Bertrand;48.5275;2.58861;Ile-de-France;France;;;;;
;;;77000;Boissise le Roi;48.52806;2.57306;Ile-de-France;France;;;;;
;;;77000;Boissy aux Cailles;48.31944;2.50389;Ile-de-France;France;;;;;
;;;77000;Boissy le Chatel;48.82083;3.13861;Ile-de-France;France;;;;;
;;;77000;Boitron;48.89611;3.26167;Ile-de-France;France;;;;;
;;;77000;Bombon;48.57361;2.85944;Ile-de-France;France;;;;;
;;;77000;Bougligny;48.195;2.6575;Ile-de-France;France;;;;;
;;;77000;Boulancourt;48.2575;2.435;Ile-de-France;France;;;;;
;;;77000;Bouleurs;48.88278;2.90778;Ile-de-France;France;;;;;
;;;77000;Bourron Marlotte;48.33944;2.70083;Ile-de-France;France;;;;;
;;;77000;Boutigny;48.92;2.93028;Ile-de-France;France;;;;;
;;;77000;Bransles;48.15167;2.83333;Ile-de-France;France;;;;;
;;;77000;Bray sur Seine;48.41556;3.24111;Ile-de-France;France;;;;;
;;;77000;Breau;48.56139;2.87917;Ile-de-France;France;;;;;
;;;77000;Brie Comte Robert;48.69111;2.61167;Ile-de-France;France;;;;;
;;;77000;La Brosse Montceaux;48.34306;3.02083;Ile-de-France;France;;;;;
;;;77000;Brou sur Chantereine;48.88278;2.6325;Ile-de-France;France;;;;;
;;;77000;Burcy;48.23833;2.5225;Ile-de-France;France;;;;;
;;;77000;Bussieres;48.92194;3.23472;Ile-de-France;France;;;;;
;;;77000;Bussy Saint Georges;48.84222;2.69833;Ile-de-France;France;;;;;
;;;77000;Bussy Saint Martin;48.85;2.6925;Ile-de-France;France;;;;;
;;;77000;Buthiers;48.28528;2.42861;Ile-de-France;France;;;;;
;;;77000;Cannes ecluse;48.36361;2.98556;Ile-de-France;France;;;;;
;;;77000;Carnetin;48.90111;2.70528;Ile-de-France;France;;;;;
;;;77000;La Celle sur Morin;48.80639;2.9675;Ile-de-France;France;;;;;
;;;77000;Cely;48.46028;2.53889;Ile-de-France;France;;;;;
;;;77000;Cerneux;48.69389;3.34639;Ile-de-France;France;;;;;
;;;77000;Cesson;48.56333;2.60528;Ile-de-France;France;;;;;
;;;77000;Cessoy en Montois;48.505;3.14806;Ile-de-France;France;;;;;
;;;77000;Chailly en Biere;48.46695;2.6075;Ile-de-France;France;;;;;
;;;77000;Chailly en Brie;48.79028;3.12472;Ile-de-France;France;;;;;
;;;77000;Chaintreaux;48.19889;2.82056;Ile-de-France;France;;;;;
;;;77000;Chalautre la Grande;48.54222;3.46083;Ile-de-France;France;;;;;
;;;77000;Chalautre la Petite;48.52806;3.31472;Ile-de-France;France;;;;;
;;;77000;Chalifert;48.88806;2.77278;Ile-de-France;France;;;;;
;;;77000;Chalmaison;48.48167;3.25111;Ile-de-France;France;;;;;
;;;77000;Chambry;48.99833;2.89417;Ile-de-France;France;;;;;
;;;77000;Chamigny;48.97445;3.15194;Ile-de-France;France;;;;;
;;;77000;Champagne sur Seine;48.39556;2.79583;Ile-de-France;France;;;;;
;;;77000;Champcenest;48.67028;3.28333;Ile-de-France;France;;;;;
;;;77000;Champdeuil;48.62056;2.73167;Ile-de-France;France;;;;;
;;;77000;Champeaux;48.58444;2.80694;Ile-de-France;France;;;;;
;;;77000;Champs sur Marne;48.85167;2.60167;Ile-de-France;France;;;;;
;;;77000;Changis sur Marne;48.95694;3.01583;Ile-de-France;France;;;;;
;;;77000;Chanteloup en Brie;48.85639;2.73917;Ile-de-France;France;;;;;
;;;77000;La Chapelle Gauthier;48.54917;2.89889;Ile-de-France;France;;;;;
;;;77000;La Chapelle Iger;48.65278;2.98972;Ile-de-France;France;;;;;
;;;77000;La Chapelle La Reine;48.31694;2.56917;Ile-de-France;France;;;;;
;;;77000;La Chapelle Moutils;48.775;3.39139;Ile-de-France;France;;;;;
;;;77000;La Chapelle Rablais;48.50833;2.94667;Ile-de-France;France;;;;;
;;;77000;La Chapelle Saint Sulpice;48.555;3.17889;Ile-de-France;France;;;;;
;;;77000;Les Chapelles Bourbon;48.74139;2.84139;Ile-de-France;France;;;;;
;;;77000;Charmentray;48.94611;2.77611;Ile-de-France;France;;;;;
;;;77000;Charny;48.97028;2.76167;Ile-de-France;France;;;;;
;;;77000;Chartrettes;48.49;2.70056;Ile-de-France;France;;;;;
;;;77000;Chartronges;48.74639;3.26972;Ile-de-France;France;;;;;
;;;77000;Chateau Landon;48.14861;2.70194;Ile-de-France;France;;;;;
;;;77000;Chateaubleau;48.58833;3.10944;Ile-de-France;France;;;;;
;;;77000;Le Chatelet en Brie;48.50528;2.79333;Ile-de-France;France;;;;;
;;;77000;Chatenay sur Seine;48.42083;3.1;Ile-de-France;France;;;;;
;;;77000;Chatenoy;48.2325;2.62694;Ile-de-France;France;;;;;
;;;77000;Chatillon la Borde;48.54333;2.80944;Ile-de-France;France;;;;;
;;;77000;Chatres;48.71056;2.80972;Ile-de-France;France;;;;;
;;;77000;Chauconin Neufmontiers;48.97583;2.83861;Ile-de-France;France;;;;;
;;;77000;Chauffry;48.81306;3.18222;Ile-de-France;France;;;;;
;;;77000;Chaumes en Brie;48.66583;2.8425;Ile-de-France;France;;;;;
;;;77000;Chelles;48.87722;2.57833;Ile-de-France;France;;;;;
;;;77000;Chenoise Cucharmoy;48.61583;3.19556;Ile-de-France;France;;;;;
;;;77000;Chenou;48.16556;2.65861;Ile-de-France;France;;;;;
;;;77000;Chessy;48.88055;2.76444;Ile-de-France;France;;;;;
;;;77000;Chevrainvilliers;48.24417;2.615;Ile-de-France;France;;;;;
;;;77000;Chevru;48.73639;3.19694;Ile-de-France;France;;;;;
;;;77000;Chevry Cossigny;48.72417;2.65806;Ile-de-France;France;;;;;
;;;77000;Chevry en Sereine;48.25278;2.94361;Ile-de-France;France;;;;;
;;;77000;Choisy en Brie;48.75889;3.21944;Ile-de-France;France;;;;;
;;;77000;Citry;48.96806;3.24083;Ile-de-France;France;;;;;
;;;77000;Claye Souilly;48.94333;2.68861;Ile-de-France;France;;;;;
;;;77000;Clos Fontaine;48.60722;3.01722;Ile-de-France;France;;;;;
;;;77000;Cocherel;49.02083;3.10194;Ile-de-France;France;;;;;
;;;77000;Collegien;48.83833;2.67139;Ile-de-France;France;;;;;
;;;77000;Combs la Ville;48.66528;2.55167;Ile-de-France;France;;;;;
;;;77000;Compans;48.99472;2.66444;Ile-de-France;France;;;;;
;;;77000;Conches sur Gondoire;48.85583;2.71528;Ile-de-France;France;;;;;
;;;77000;Conde Sainte Libiaire;48.89694;2.83194;Ile-de-France;France;;;;;
;;;77000;Congis sur Therouanne;49.00611;2.97889;Ile-de-France;France;;;;;
;;;77000;Coubert;48.67139;2.69778;Ile-de-France;France;;;;;
;;;77000;Couilly Pont aux Dames;48.88556;2.85972;Ile-de-France;France;;;;;
;;;77000;Coulombs en Valois;49.06917;3.12778;Ile-de-France;France;;;;;
;;;77000;Coulommes;48.89083;2.93111;Ile-de-France;France;;;;;
;;;77000;Coulommiers;48.81667;3.085;Ile-de-France;France;;;;;
;;;77000;Coupvray;48.8925;2.79389;Ile-de-France;France;;;;;
;;;77000;Courcelles en Bassee;48.40944;3.05472;Ile-de-France;France;;;;;
;;;77000;Courchamp;48.63778;3.28722;Ile-de-France;France;;;;;
;;;77000;Courpalay;48.6475;2.95889;Ile-de-France;France;;;;;
;;;77000;Courquetaine;48.67694;2.74722;Ile-de-France;France;;;;;
;;;77000;Courtacon;48.69611;3.2925;Ile-de-France;France;;;;;
;;;77000;Courtomer;48.65389;2.90333;Ile-de-France;France;;;;;
;;;77000;Courtry;48.91806;2.60361;Ile-de-France;France;;;;;
;;;77000;Coutencon;48.47055;2.99694;Ile-de-France;France;;;;;
;;;77000;Coutevroult;48.86306;2.85222;Ile-de-France;France;;;;;
;;;77000;Crecy la Chapelle;48.8575;2.91194;Ile-de-France;France;;;;;
;;;77000;Cregy les Meaux;48.97944;2.87694;Ile-de-France;France;;;;;
;;;77000;Crevecœur en Brie;48.75389;2.90778;Ile-de-France;France;;;;;
;;;77000;Crisenoy;48.59722;2.74556;Ile-de-France;France;;;;;
;;;77000;Croissy Beaubourg;48.82944;2.66;Ile-de-France;France;;;;;
;;;77000;La Croix en Brie;48.59333;3.07528;Ile-de-France;France;;;;;
;;;77000;Crouy sur Ourcq;49.09028;3.07694;Ile-de-France;France;;;;;
;;;77000;Cuisy;49.01944;2.77389;Ile-de-France;France;;;;;
;;;77000;Dagny;48.71778;3.17278;Ile-de-France;France;;;;;
;;;77000;Dammarie les Lys;48.52722;2.64;Ile-de-France;France;;;;;
;;;77000; DAMMARTIN EN GOELE;49.05333;2.67944;Ile-de-France;France;;;;;
;;;77000;Dammartin sur Tigeaux;48.8175;2.92333;Ile-de-France;France;;;;;
;;;77000;Dampmart;48.88667;2.73583;Ile-de-France;France;;;;;
;;;77000;Darvault;48.27056;2.73611;Ile-de-France;France;;;;;
;;;77000;Dhuisy;49.03944;3.16139;Ile-de-France;France;;;;;
;;;77000;Diant;48.28083;2.99306;Ile-de-France;France;;;;;
;;;77000;Donnemarie Dontilly;48.47583;3.12722;Ile-de-France;France;;;;;
;;;77000;Dormelles;48.31583;2.90139;Ile-de-France;France;;;;;
;;;77000;Doue;48.86555;3.16472;Ile-de-France;France;;;;;
;;;77000;Douy la Ramee;49.06611;2.8825;Ile-de-France;France;;;;;
;;;77000;Echouboulains;48.46472;2.94611;Ile-de-France;France;;;;;
;;;77000;Les ecrennes;48.50444;2.85833;Ile-de-France;France;;;;;
;;;77000;Egligny;48.42694;3.12083;Ile-de-France;France;;;;;
;;;77000;Egreville;48.17556;2.87278;Ile-de-France;France;;;;;
;;;77000;emerainville;48.8125;2.62028;Ile-de-France;France;;;;;
;;;77000;Esbly;48.90667;2.8125;Ile-de-France;France;;;;;
;;;77000;Esmans;48.34917;2.97694;Ile-de-France;France;;;;;
;;;77000;Etrepilly;49.03472;2.93222;Ile-de-France;France;;;;;
;;;77000;Everly;48.46639;3.25083;Ile-de-France;France;;;;;
;;;77000;Evry Gregy sur Yerre;48.65278;2.635;Ile-de-France;France;;;;;
;;;77000;Faremoutiers;48.79972;2.99778;Ile-de-France;France;;;;;
;;;77000;Favieres;48.76306;2.77528;Ile-de-France;France;;;;;
;;;77000;Fay les Nemours;48.2325;2.68583;Ile-de-France;France;;;;;
;;;77000;Fericy;48.45944;2.80139;Ile-de-France;France;;;;;
;;;77000;Ferolles Attilly;48.73222;2.62833;Ile-de-France;France;;;;;
;;;77000;Ferrieres en Brie;48.82306;2.70833;Ile-de-France;France;;;;;
;;;77000;La Ferte Gaucher;48.7825;3.30528;Ile-de-France;France;;;;;
;;;77000;La Ferte sous Jouarre;48.95028;3.1275;Ile-de-France;France;;;;;
;;;77000;Flagy;48.31167;2.92194;Ile-de-France;France;;;;;
;;;77000;Fleury en Biere;48.45111;2.54917;Ile-de-France;France;;;;;
;;;77000;Fontaine Fourches;48.41222;3.39556;Ile-de-France;France;;;;;
;;;77000;Fontaine le Port;48.48611;2.76389;Ile-de-France;France;;;;;
;;;77000;Fontainebleau;48.40805;2.69944;Ile-de-France;France;;;;;
;;;77000;Fontains;48.52583;3.00278;Ile-de-France;France;;;;;
;;;77000;Fontenailles;48.55639;2.95556;Ile-de-France;France;;;;;
;;;77000;Fontenay Tresigny;48.7075;2.86417;Ile-de-France;France;;;;;
;;;77000;Forfry;49.05722;2.84889;Ile-de-France;France;;;;;
;;;77000;Forges;48.41833;2.96111;Ile-de-France;France;;;;;
;;;77000;Fouju;48.58556;2.77806;Ile-de-France;France;;;;;
;;;77000;Fresnes sur Marne;48.9375;2.74111;Ile-de-France;France;;;;;
;;;77000;Fretoy;48.70389;3.19889;Ile-de-France;France;;;;;
;;;77000;Fromont;48.25472;2.50278;Ile-de-France;France;;;;;
;;;77000;Fublaines;48.9375;2.93639;Ile-de-France;France;;;;;
;;;77000;Garentreville;48.23556;2.54917;Ile-de-France;France;;;;;
;;;77000;Gastins;48.62944;3.02167;Ile-de-France;France;;;;;
;;;77000;La Genevraye;48.31972;2.74667;Ile-de-France;France;;;;;
;;;77000;Germigny l'eveque;48.99194;2.94528;Ile-de-France;France;;;;;
;;;77000;Germigny sous Coulombs;49.06361;3.15972;Ile-de-France;France;;;;;
;;;77000;Gesvres le Chapitre;49.04389;2.85222;Ile-de-France;France;;;;;
;;;77000;Giremoutiers;48.84306;3.03056;Ile-de-France;France;;;;;
;;;77000;Gironville;48.18583;2.52861;Ile-de-France;France;;;;;
;;;77000;Gouaix;48.48444;3.29556;Ile-de-France;France;;;;;
;;;77000;Gouvernes;48.86056;2.69167;Ile-de-France;France;;;;;
;;;77000;La Grande Paroisse;48.38694;2.89778;Ile-de-France;France;;;;;
;;;77000;Grandpuits Bailly Carrois;48.585;2.96611;Ile-de-France;France;;;;;
;;;77000;Gravon;48.39833;3.12028;Ile-de-France;France;;;;;
;;;77000;Gressy;48.96556;2.67389;Ile-de-France;France;;;;;
;;;77000;Gretz Armainvilliers;48.74083;2.73222;Ile-de-France;France;;;;;
;;;77000;Grez sur Loing;48.31694;2.69111;Ile-de-France;France;;;;;
;;;77000;Grisy Suisnes;48.68528;2.66861;Ile-de-France;France;;;;;
;;;77000;Grisy sur Seine;48.43889;3.32;Ile-de-France;France;;;;;
;;;77000;Guerard;48.82361;2.95917;Ile-de-France;France;;;;;
;;;77000;Guercheville;48.25917;2.55806;Ile-de-France;France;;;;;
;;;77000;Guermantes;48.85472;2.70417;Ile-de-France;France;;;;;
;;;77000;Guignes;48.63722;2.7975;Ile-de-France;France;;;;;
;;;77000;Gurcy le Chatel;48.47028;3.09194;Ile-de-France;France;;;;;
;;;77000;La Haute Maison;48.88194;3.0025;Ile-de-France;France;;;;;
;;;77000;Hautefeuille;48.76611;2.96833;Ile-de-France;France;;;;;
;;;77000;Hericy;48.44667;2.7625;Ile-de-France;France;;;;;
;;;77000;Herme;48.48167;3.34389;Ile-de-France;France;;;;;
;;;77000;Hondevilliers;48.89944;3.30917;Ile-de-France;France;;;;;
;;;77000;La Houssaye en Brie;48.75389;2.87417;Ile-de-France;France;;;;;
;;;77000;Ichy;48.20167;2.54917;Ile-de-France;France;;;;;
;;;77000;Isles les Meldeuses;48.99833;3.00472;Ile-de-France;France;;;;;
;;;77000;Isles les Villenoy;48.91167;2.82833;Ile-de-France;France;;;;;
;;;77000;Iverny;48.99944;2.79;Ile-de-France;France;;;;;
;;;77000;Jablines;48.91694;2.76194;Ile-de-France;France;;;;;
;;;77000;Jaignes;48.99083;3.05361;Ile-de-France;France;;;;;
;;;77000;Jaulnes;48.41778;3.27361;Ile-de-France;France;;;;;
;;;77000;Jossigny;48.83805;2.75306;Ile-de-France;France;;;;;
;;;77000;Jouarre;48.9275;3.12889;Ile-de-France;France;;;;;
;;;77000;Jouy le Chatel;48.66722;3.12972;Ile-de-France;France;;;;;
;;;77000;Jouy sur Morin;48.79528;3.2725;Ile-de-France;France;;;;;
;;;77000;Juilly;49.0125;2.70694;Ile-de-France;France;;;;;
;;;77000;Jutigny;48.49861;3.23333;Ile-de-France;France;;;;;
;;;77000;Lagny sur Marne;48.87278;2.70972;Ile-de-France;France;;;;;
;;;77000;Larchant;48.28417;2.59611;Ile-de-France;France;;;;;
;;;77000;Laval en Brie;48.42389;2.99778;Ile-de-France;France;;;;;
;;;77000;Lechelle;48.57722;3.39111;Ile-de-France;France;;;;;
;;;77000;Lescherolles;48.76333;3.34611;Ile-de-France;France;;;;;
;;;77000;Lesches;48.9075;2.77917;Ile-de-France;France;;;;;
;;;77000;Lesigny;48.74417;2.61639;Ile-de-France;France;;;;;
;;;77000;Leudon en Brie;48.73417;3.27139;Ile-de-France;France;;;;;
;;;77000;Lieusaint;48.63139;2.5525;Ile-de-France;France;;;;;
;;;77000;Limoges Fourches;48.62695;2.66556;Ile-de-France;France;;;;;
;;;77000;Lissy;48.62695;2.69611;Ile-de-France;France;;;;;
;;;77000;Liverdy en Brie;48.70028;2.77611;Ile-de-France;France;;;;;
;;;77000;Livry sur Seine;48.51222;2.68583;Ile-de-France;France;;;;;
;;;77000;Lizines;48.52639;3.17944;Ile-de-France;France;;;;;
;;;77000;Lizy sur Ourcq;49.02417;3.02222;Ile-de-France;France;;;;;
;;;77000;Lognes;48.83528;2.63;Ile-de-France;France;;;;;
;;;77000;Longperrier;49.05222;2.65944;Ile-de-France;France;;;;;
;;;77000;Longueville;48.51389;3.24639;Ile-de-France;France;;;;;
;;;77000;Lorrez le Bocage Preaux;48.23639;2.90167;Ile-de-France;France;;;;;
;;;77000;Louan Villegruis Fontaine;48.62556;3.48;Ile-de-France;France;;;;;
;;;77000;Luisetaines;48.46722;3.18111;Ile-de-France;France;;;;;
;;;77000;Lumigny Nesles Ormeaux;48.7375;2.95278;Ile-de-France;France;;;;;
;;;77000;Luzancy;48.97222;3.1875;Ile-de-France;France;;;;;
;;;77000;Machault;48.45528;2.83028;Ile-de-France;France;;;;;
;;;77000;La Madeleine sur loing;48.20333;2.70667;Ile-de-France;France;;;;;
;;;77000;Magny le Hongre;48.86306;2.81333;Ile-de-France;France;;;;;
;;;77000;Maincy;48.55028;2.70111;Ile-de-France;France;;;;;
;;;77000;Maison Rouge;48.55889;3.15056;Ile-de-France;France;;;;;
;;;77000;Maisoncelles en Brie;48.86333;2.99222;Ile-de-France;France;;;;;
;;;77000;Maisoncelles en Gatinais;48.18722;2.62556;Ile-de-France;France;;;;;
;;;77000;Marchemoret;49.04972;2.77167;Ile-de-France;France;;;;;
;;;77000;Marcilly;49.03611;2.88194;Ile-de-France;France;;;;;
;;;77000;Les Marets;48.67083;3.31333;Ile-de-France;France;;;;;
;;;77000;Mareuil les Meaux;48.92583;2.86;Ile-de-France;France;;;;;
;;;77000;Marles en Brie;48.72833;2.87944;Ile-de-France;France;;;;;
;;;77000;Marolles en Brie;48.77806;3.165;Ile-de-France;France;;;;;
;;;77000;Marolles sur Seine;48.38528;3.03194;Ile-de-France;France;;;;;
;;;77000;Mary sur Marne;49.01444;3.02944;Ile-de-France;France;;;;;
;;;77000;Mauperthuis;48.76861;3.03944;Ile-de-France;France;;;;;
;;;77000;Mauregard;49.0325;2.58167;Ile-de-France;France;;;;;
;;;77000;May en Multien;49.0725;3.02361;Ile-de-France;France;;;;;
;;;77000;Meaux;48.95889;2.88778;Ile-de-France;France;;;;;
;;;77000;Le Mee sur Seine;48.53333;2.62889;Ile-de-France;France;;;;;
;;;77000;Meigneux;48.51167;3.10556;Ile-de-France;France;;;;;
;;;77000;Meilleray;48.79028;3.42611;Ile-de-France;France;;;;;
